Datetime,ELMODENA,CENTRAL_IRVINE,PETERS,11048400,11048200,SANDIEGO_CULVER,LANE,11048553,SANDIEGO_CAMPUS,11048600,ID
2004-10-17T21:00:00Z,1.21493998395333,1.73106528581899,14.2910475326296,0.0773782116722534,2.2900946100554e-4,12.180328080817,1.1872963866739,0.526743146433897,16.4521376180565,1.11500305707311,1
2004-10-17T22:00:00Z,11.1548684365609,7.01171200279859,14.2308238438403,3.91872746647692,0.782275957595877,13.0288560419681,3.43188785935338,10.1877299221527,17.8051149075088,8.83233139482087,1
2004-10-17T23:00:00Z,17.352283575259,15.6337208093314,63.3775802360348,5.69407529266043,1.32863046172606,40.7813505277952,5.08722498064087,13.100221646554,48.9125510885818,26.3642578216142,1
2004-10-18T00:00:00Z,21.0300127120719,51.3248834045474,181.745204808232,14.5979540443494,3.01392712594605,274.670194432304,14.8239860748349,11.4811006820135,80.09133320675,40.6023669228417,1
2004-10-18T01:00:00Z,18.9535397548801,15.2187843286946,253.905265658345,2.71823909737196,0.679814614467686,687.785546304689,26.8517948577779,18.709762081149,256.327124832761,69.3079807844997,1
2004-10-18T02:00:00Z,7.23308724941581,39.5804635864586,181.314509582849,6.76119076677689,1.27546695660106,726.4460714703,16.5685583245045,10.5971319157358,933.534547372652,16.8545850243865,1
2004-10-18T03:00:00Z,2.97273089553038,7.07162845934831,139.669278703053,0.258414397888599,0.0127616676250995,467.24028036781,7.39984937937751,4.34007694229742,1031.00463042213,7.00701603328869,1
2004-10-18T04:00:00Z,1.66394519418942,5.57595784484517,75.6542532111894,0.170773401387788,0.0115978077124816,349.327360888566,3.53618237831983,3.29344365056409,755.773785740289,1.37692499471214,1
2004-10-18T05:00:00Z,0.939360457451704,5.31466804029558,32.909877560491,0.111149058889646,0.00984970270198721,191.506528126148,1.8408675829287,1.79134204286198,539.369319544095,0.439577813120772,1
2004-10-18T06:00:00Z,0.552116740143347,5.0620581182001,18.7831589303879,0.0734673502358357,0.0047449248272132,105.10685720017,0.987844672481749,1.67880546265873,373.338226591339,0.193983785528065,1
2004-10-18T07:00:00Z,0.354118302415236,4.82554064803621,13.422665402253,0.0494094282857574,0.00267822565508439,64.7399547690067,0.610987566122928,1.85434201164623,239.304929234452,0.103671476647861,1
2004-10-18T08:00:00Z,0.242898422742703,4.60380619481641,10.9143266097534,0.0338374827963025,0.00166293463244559,46.6721948438461,0.403282006806333,1.48253397974343,160.562967349138,0.0629946866794189,1
2004-10-18T09:00:00Z,0.188958097114645,4.69194694105123,15.1537523743857,0.896428468983469,0.301684156565685,36.9283192928596,0.798830995012162,1.41139632986347,113.705574736537,0.0420081003333307,1
2004-10-18T10:00:00Z,0.946428024896452,11.4072593746472,12.0778377367937,2.56101489002432,0.556704086325368,29.1303686326131,0.499055898740299,0.937457656987235,88.5066906644666,0.0297688609706009,1
2004-10-18T11:00:00Z,2.25510643781261,5.79812572998345,13.6372996264004,0.372185619078421,5.589404554851e-4,23.4441221978551,0.335269117941731,0.772664520386386,82.6147340865414,0.0220205188032637,1
2004-10-18T12:00:00Z,1.93961746796801,5.14066340002736,38.2848439904041,0.284818137314491,0.00281232504685456,26.2273793757917,2.59506275135711,0.658224809274953,65.5891093658647,0.0168332819987604,1
2004-10-18T13:00:00Z,0.910456479988829,4.91481150574636,28.1121641734305,0.576695037403083,0.00937772055217889,24.2331078340473,2.25975900761962,0.574049011500613,51.6408976412138,0.0132086898665238,1
2004-10-18T14:00:00Z,0.436161625766806,4.67608297775782,17.1050977195383,0.68957953249729,0.00465022380590591,21.0740820639152,1.44662729921037,0.512885798640671,49.3066562505651,0.0105879087435238,1
2004-10-18T15:00:00Z,0.24604065976425,4.44997155462308,13.6977504798917,0.661588174440162,0.00264099885767576,19.1575075032093,0.908626550149984,0.469866577694389,58.5880019700496,0.00863913986131358,1
2004-10-18T16:00:00Z,0.322609819242703,4.2381602048703,10.9169107410262,0.585845237731182,0.00164565565881651,16.4801402293766,0.755222628161154,0.441049594517365,61.6386194911943,0.0071557939765157,1
2004-10-18T17:00:00Z,18.5784914552132,4.04004328597305,9.03576111400736,0.498538783788657,0.0010943635169147,17.937752750624,0.630094163607717,0.422840258344624,47.2354351052284,0.0060040929038087,1
2004-10-18T18:00:00Z,33.9841931769628,4.03785358302103,9.65143632342362,0.980697371405866,0.197388814519287,17.7465293799898,0.700593296308164,0.411933914472183,40.5409770867468,0.00509450110076881,1
2004-10-18T19:00:00Z,12.4293529888268,8.12630268110742,109.093636428799,2.72943018645006,0.364218111245406,21.4450234166114,8.4393608118153,0.405548198771435,37.163022920153,0.00436538213160188,1
2004-10-18T20:00:00Z,6.03765785662064,4.75223623391587,64.831077177538,1.85212230113253,4.144407544574e-4,18.2505261121546,4.71657100180375,0.401651844988352,31.5507985969365,0.00377325999113959,1
2004-10-18T21:00:00Z,2.80214268372027,4.1843325735216,53.2688094941011,1.61957560262121,3.2050488047664e-4,17.5475418948305,2.70689413405153,0.398978825811779,42.0533448166966,0.0032868095020134,1
2004-10-18T22:00:00Z,1.53328862587317,4.01964066272778,33.3729372996282,1.35987726641825,0.00140337482945652,20.0812643125373,1.64358475836037,0.396849375085195,112.079388735212,0.0028830334705954,1
2004-10-18T23:00:00Z,1.29046106641964,3.8314836481802,20.2330251371117,1.1023786278169,0.00343478323512505,16.3861574460865,1.04374549675041,0.394942815077011,86.4578419442242,0.00254476520744614,1
2004-10-19T00:00:00Z,0.7212658826238,3.65127438127518,13.860194590718,0.883660648459267,0.00242929869685767,16.3367687115372,0.692588500486639,0.393123439658593,75.0847191162777,0.00225899798223502,1
2004-10-19T01:00:00Z,0.441173512364548,3.48167087092712,10.8894662346255,0.706736089746393,0.00222111947516774,14.4187473853794,0.47891256909637703,0.391338873674298,60.9036123996339,0.00201574387040981,1
2004-10-19T02:00:00Z,0.290551911312609,3.32253233742491,8.89917225556725,0.572528195274928,0.00339743816675609,13.3915529517666,0.34308584458369,0.389570504525505,48.3735884475846,0.00180723938285983,1
2004-10-19T03:00:00Z,0.202048127956545,3.17319843042226,7.79911588918981,0.466076693241475,0.00303229152786678,11.3020985259914,0.252927605177235,0.387812240168474,38.4645658276967,0.00162738299683584,1
2004-10-19T04:00:00Z,0.14671964371388,3.03292349098761,6.82198452938793,0.378847209877171,0.00221117274286304,11.1552620572182,0.190687587230215,0.386062271062322,32.9609038298897,0.00147133068506536,1
2004-10-19T05:00:00Z,0.110334126476534,2.90098355350054,6.08359109307235,0.307726146994229,0.00160389424340521,10.8001302230692,0.146506064511707,0.384320132549139,29.1051909546472,0.00133520093237991,1
2004-10-19T06:00:00Z,0.0854989325578893,2.77670158549644,5.53140167019659,0.249949750652153,0.00118930100538792,11.3192068645957,0.114542887143685,0.382585736991482,25.706404337205,0.00121585680703675,1
2004-10-19T07:00:00Z,0.0680295475069068,2.65945748812529,5.096550084011,0.203173244402681,9.0270118310594e-4,11.6802106004656,0.0910323596444115,0.380859081729976,23.3257674873144,0.00111074303627724,1
2004-10-19T08:00:00Z,0.0554430450050088,2.5486894718698,4.74410288231856,0.165366068581216,6.997076914363e-4,10.1522178906542,0.0734408255855525,0.379140171366535,20.7785908263709,0.00101776286185895,1
2004-10-19T09:00:00Z,0.0462556183867466,2.44389041534058,4.45211811099727,0.134797469380405,5.5242281684393e-4,8.96562879096777,0.0600493069481043,0.377429001967587,19.0209703408654,9.3518401418563e-4,1
2004-10-19T10:00:00Z,0.0395182745736174,2.34460305329074,4.18421670683272,0.110084426270218,4.4319801628864e-4,8.0460058339857,0.0496880242826432,0.375725560733112,18.3050497832311,8.6156624049859e-4,1
2004-10-19T11:00:00Z,0.571437065267176,2.61837060278841,5.83511772044632,0.38863948664263,0.0856795359664791,7.33087804856889,0.857406397346066,0.387449627955259,17.3586628153144,2.08099773404907,1
2004-10-19T12:00:00Z,16.9987379538743,9.60130176016978,13.0086577184161,3.0096467124974,0.599709439791292,6.87389662748452,4.08164286278809,0.723217379676842,17.7353444044803,2.5476324961125,1
2004-10-19T13:00:00Z,54.6771126024713,18.7871684972295,68.8233643120993,7.50243042467543,1.17331744632006,12.9680050103116,6.16075378823314,4.79299321822096,17.5513608660638,1.56236359288935,1
2004-10-19T14:00:00Z,48.3338968807552,14.4582442142241,310.404447023737,4.81274368592942,0.557163098317984,85.8004386295957,23.8278996147372,6.09088006447048,37.9740712950349,7.28194356933277,1
2004-10-19T15:00:00Z,76.1702385593146,6.0402979594017,238.357406049386,2.00397834337751,0.0106241456725256,159.703280676208,17.5041965466464,1.78304350490308,146.228462805956,9.04840500463932,1
2004-10-19T16:00:00Z,21.633244028587,3.76939474409221,221.86101614015,1.62952543178825,0.0439191007445729,167.231901189921,13.0634650070695,3.2913698586019,448.724619821728,1.82841881102365,1
2004-10-19T17:00:00Z,6.01641273227431,3.59505060964445,102.327611984855,1.34419282034323,0.0300890118326751,154.061313037043,7.99929309934808,1.58304870387977,441.473288944113,0.823643327003224,1
2004-10-19T18:00:00Z,2.39480366687625,3.41874966710322,47.7618864301253,1.09781170203294,0.0199093654785818,97.2387318047174,4.38878345939491,0.871502123873801,370.781275632884,0.330473142658498,1
2004-10-19T19:00:00Z,1.68804984137561,3.25194919322032,26.2508366003855,0.890326131836757,0.0122130093530619,62.7403539315448,2.97286602064421,0.635971426258351,262.313702796239,0.165693194143004,1
2004-10-19T20:00:00Z,1.10432904525634,3.09610035538441,20.5314911781902,0.718286554819026,0.00739425964792527,44.6663263565454,2.65316446910708,0.992284862299995,178.877119668198,0.0956577173037272,1
2004-10-19T21:00:00Z,0.611824498788423,2.95055681502623,15.9161866464206,0.578533819570997,0.00470346231501294,32.4671538152758,1.87054332534047,1.09924034010033,125.477823751808,0.0609351546553309,1
2004-10-19T22:00:00Z,0.409720443940152,3.1902272088291,11.304489369406,1.56409125630792,0.380379994367285,25.3969811129803,1.17197667735348,0.936988037579661,93.8496312384421,0.0417100133331106,1
2004-10-19T23:00:00Z,6.05443151537424,13.7714683991901,8.9875852012208,5.19360322608703,0.699904804344083,20.6210522815044,0.765508688010615,0.796759162446327,75.8627306800775,0.0300061302709565,1
2004-10-20T00:00:00Z,16.0010997086097,5.43365645719737,7.79510810777228,5.53326451936601,0.00159166866142656,17.1895726726307,0.522009741133314,0.686003613122128,60.9063619971018,0.0224044891716938,1
2004-10-20T01:00:00Z,7.65705819846208,4.87283645256344,63.3009400027262,10.8092927217385,0.0159741727454335,23.3063405675468,0.380996178198263,0.601241249943836,49.1207583236448,0.0172293299589179,1
2004-10-20T02:00:00Z,31.3137701298403,13.9395489340669,56.1361109320719,15.7548773451313,0.935983807867344,23.7396382534383,1.5522846656117,0.647222523025278,40.7410331336242,2.52268851514813,1
2004-10-20T03:00:00Z,1930.03929794084,20.2868936093602,1198.51984627246,15.5052499457472,0.751155362414062,31.0030887198531,74.6295685858443,10.7288785348307,36.0454045298342,36.1830768556721,1
2004-10-20T04:00:00Z,2234.33536319915,134.820241656109,5605.40482305165,28.677073170652,3.21551234894585,86.4707303569643,976.757349082323,39.6930010940153,3083.27062535051,174.479136955096,1
2004-10-20T05:00:00Z,2003.20670504636,671.302706995538,5749.2815371056,89.3061455971953,69.9526252804262,405.587137731343,879.945732976209,103.833222858747,7899.06387987131,206.512809322446,1
2004-10-20T06:00:00Z,1592.50967029863,927.372685110683,6362.76591188511,177.358896900661,231.863215809601,2444.7826705441,559.412100554497,130.220674002298,9902.91724183027,171.016316930518,1
2004-10-20T07:00:00Z,356.591852289789,593.229901232204,3667.74621865785,141.405676801467,238.844331425993,5708.57816024633,255.187796203952,89.7841307362982,11092.5442846865,99.5581513091467,1
2004-10-20T08:00:00Z,425.168847704915,312.935909702788,1641.52789222017,100.734220884407,205.10671091322,3438.057741968,135.466492762879,49.4746321633291,8209.78880077141,46.2393830699383,1
2004-10-20T09:00:00Z,555.846696469789,278.005905331622,1954.25309795413,98.6949740715682,156.309393938656,1976.56852068516,91.4286674919306,30.2574652943285,4981.30153964698,26.4394074247318,1
2004-10-20T10:00:00Z,179.562977096084,246.105644559377,1435.60516814391,94.5963522227332,18.1601111582856,1513.31900838412,74.5109058204536,20.2986661236634,4088.94631052658,13.9092049695753,1
2004-10-20T11:00:00Z,37.2055280101429,194.034284480357,670.133493269714,89.2308841987607,0.874269451355319,1131.20185369577,38.5681236379717,13.5722447242874,2905.23539840719,6.3427348563513,1
2004-10-20T12:00:00Z,9.68359051322006,174.659776064355,343.943362041689,88.7795037154163,0.0953146795540545,733.771028742023,17.1472014751728,6.71497420882403,1865.09388449872,1.35777302575386,1
2004-10-20T13:00:00Z,5.17805633445773,160.483293924204,244.637917526705,90.5285613129554,0.0332108982081543,440.545848937414,8.8391398526676,5.05255603941926,1211.86794297983,0.454833934389054,1
2004-10-20T14:00:00Z,3.39949788097196,146.157694216763,211.221830238185,91.9668635819432,0.0148077973623423,285.370291808802,5.30950970279975,4.10267393202687,824.51236785914,0.206245126674145,1
2004-10-20T15:00:00Z,2.65362745227998,133.130172173654,187.019597138045,92.9596436506467,0.00782963187814833,218.174318922434,2.96036690699463,3.30944544397326,607.59417849137,0.111710441495264,1
2004-10-20T16:00:00Z,2.2516439139712,121.298115425978,169.380889051895,93.5107562728498,0.00465931084108833,188.452763103175,1.72494481825965,2.64319307928725,483.024749882281,0.0681934802083559,1
2004-10-20T17:00:00Z,2.3829390716543,110.548463154603,155.277038694404,93.4332328159024,0.00300285167666277,171.74538290598,2.41861634575291,2.25170599566139,412.549785663584,2.45663368951098,1
2004-10-20T18:00:00Z,160.623385582071,131.584577466028,198.416464420784,98.298717557864,1.01940162695696,160.519576483628,12.5667667493445,3.44059545082738,375.049359488671,18.8740058631817,1
2004-10-20T19:00:00Z,286.98487085398,153.965275548574,1143.50064119521,95.776721690584,0.415364406956475,182.029104456232,55.0635854760448,4.77952480024166,448.377534480673,5.54841983057129,1
2004-10-20T20:00:00Z,66.6372434205579,108.729975277384,852.169434295814,98.6787976771122,1.91472390592616,239.498130260837,49.3419004117499,4.08026176222793,1417.92462415075,1.02179488497545,1
2004-10-20T21:00:00Z,107.252035970872,104.300174098314,493.1269436406,89.7177607240432,0.0817177999516209,372.246445482315,27.7872629331151,3.98340929634158,1279.26408532725,2.55171112764009,1
2004-10-20T22:00:00Z,51.2675850721702,81.4885592424792,541.117541378418,85.395840283747,0.00736003456303313,399.526836665105,26.3476824113119,4.37524201572369,1010.65430539838,0.794880335494556,1
2004-10-20T23:00:00Z,13.569554099853,71.102890636727,287.558714467911,82.9063020848474,0.0112706988228885,334.163224823909,19.3536449219327,2.63426322359906,1060.57530098096,0.299188758378944,1
2004-10-21T00:00:00Z,4.60469427323377,64.8828596370723,151.574913076208,80.5942055846064,0.00629097683698521,228.249480413865,10.9677353890367,2.60605623432954,788.262756555125,0.144746948052052,1
2004-10-21T01:00:00Z,1.99541613800204,59.2323924869104,110.659649407726,78.3548922085305,0.00342614860304859,181.182708900125,5.80372423181588,2.82118316851283,517.402869071474,0.0816222759604469,1
2004-10-21T02:00:00Z,1.10158436261903,54.084520411342,94.842462104971,76.1833320665267,0.00206393402596439,152.683577741991,3.12292557155525,2.47993127313663,375.377583792301,0.0516325667149693,1
2004-10-21T03:00:00Z,0.75361181496301,49.3944500240141,85.5638263865401,74.0753566543072,0.00133812445398566,134.969371446784,1.77118283348414,2.19572840684075,303.536304191077,0.0353652816296565,1
2004-10-21T04:00:00Z,0.589423681859299,45.1206401930884,78.8397441568052,72.0277698477255,9.1656938443264e-4,123.041361230308,1.06440022693782,2.05112811369487,260.358307746307,0.0255338027594405,1
2004-10-21T05:00:00Z,0.489481636140258,41.2253278414231,73.3752891408857,70.0379870116874,6.5515733668814e-4,114.488264375327,0.677788226861215,2.00588844303847,232.047862918299,0.0191637812555102,1
2004-10-21T06:00:00Z,0.418666234389927,37.6744547850253,68.6840125710061,68.1038589274179,4.8452791066888e-4,107.940805740699,0.455583680304653,1.99240319456385,211.926518249257,0.014822706248735,1
2004-10-21T07:00:00Z,0.363802232077028,34.4366160595384,64.5354127903526,66.2235280264726,3.6846858821694e-4,102.643221477635,0.320523993874084,1.98330249019918,196.707796646523,0.0117452602369337,1
2004-10-21T08:00:00Z,0.318982025471147,31.4834072938369,60.8059118927433,64.3953257445393,2.8680574944547e-4,98.1459559123774,0.233590920196593,1.97435860988905,184.558964723671,0.00949314697807227,1
2004-10-21T09:00:00Z,0.281248818510544,28.7891684971214,57.4104843156233,62.6177100799078,2.2769070334735e-4,94.0871754263791,0.175312561494191,1.96538395872819,174.431981024943,0.00780127887007958,1
2004-10-21T10:00:00Z,0.248959983899362,26.33072398531,54.3124598053926,60.8892282756503,1.8385183107441e-4,90.4368761263224,0.134934122038224,1.95642491266406,165.705763386239,0.00650203906044991,1
2004-10-21T11:00:00Z,0.221040718880501,24.087046016469,51.4781546706864,59.2084935429571,1.5065789011615e-4,87.367718612482,0.106066107706006,1.94749849816774,157.920176023952,0.0054854504534211,1
2004-10-21T12:00:00Z,0.196734222182431,21.8864560646057,48.6237607185655,57.5741719241474,1.2506412917497e-4,84.560332953715,0.0848360448264089,1.93860956826502,150.840094062962,0.00467706411563963,1
2004-10-21T13:00:00Z,0.175474528160355,17.2967886523029,44.6024744549947,55.9849750681469,1.0501300482847e-4,81.9100114540076,0.0688558566906763,1.92975969848902,144.569432995317,0.00402511413580221,1
2004-10-21T14:00:00Z,0.15681391007874,13.3030225488152,40.0359766884484,54.4396543876282,8.90802358615613e-5,79.3902874315527,0.0565996174382184,1.92094946334256,138.833048253721,0.00349276125928999,1
2004-10-21T15:00:00Z,0.140388315583557,12.307160130981,33.9506829737915,49.9656536561171,7.62587380959304e-5,76.9827352658936,0.0470519433704875,1.91217905907302,132.564945977023,0.00305325040793894,1
2004-10-21T16:00:00Z,0.125895120482738,11.7768768446843,28.4504347210936,39.4152605273062,6.58228411414438e-5,74.1002476535995,0.0395134522887296,1.90344851266674,125.7335223845,0.00268679819212675,1
2004-10-21T17:00:00Z,0.113080432660615,11.2768585638397,25.4009246949776,30.8263365285548,5.72407315174639e-5,65.7503688782463,0.0334894933263273,1.89475776611692,118.200046556118,0.00237854052816195,1
2004-10-21T18:00:00Z,0.101734668229898,10.8046515008611,23.3928579987444,24.1169750139094,5.01166802903345e-5,56.1430161065065,0.0286230245697937,1.88610671519984,110.186735472631,0.00211714823503797,1
2004-10-21T19:00:00Z,0.0916733916930647,10.3580160167798,21.6066351612226,18.8747075436615,4.41521274620549e-5,48.3192185896526,0.0246520801772493,1.8774952290746,102.449570942001,0.00189387408835897,1
2004-10-21T20:00:00Z,0.0827324038120389,9.93495961121505,20.0030891806862,14.7777404694861,3.91189741855636e-5,41.9543011747728,0.0213817702208772,1.86892316091057,92.3072707829513,0.00170188480590408,1
2004-10-21T21:00:00Z,0.0747724052782755,9.53370069920644,18.5605248475966,11.5750112303424,3.48409396304878e-5,36.7543664719839,0.0186653177494832,1.86039035397681,82.2675045806107,0.00153578499376085,1
2004-10-21T22:00:00Z,0.0676761009334348,9.1526373655858,17.2600366287186,9.07068560270443,3.11803442980429e-5,32.4870273108446,0.0163909387655107,1.85189664529166,73.712872644014,0.00139127277575502,1
2007-09-18T00:00:00Z,0,0,0,0,0,0,0,0,0,0,10
2007-09-18T01:00:00Z,0,0,0,0,0,0,0,0,0,0,10
2007-09-18T02:00:00Z,0,0,0,0,0,0,0,0,0,0,10
2007-09-18T03:00:00Z,0,0,0,0,0,0,0,0,0,0,10
2007-09-18T04:00:00Z,0,0,0,0,0,0,0,0,0,0,10
2007-09-18T05:00:00Z,0,0,0,0,0,0,0,0,0,0,10
2007-09-18T06:00:00Z,0,0,0,0,0,0,0,0,0,0,10
2007-09-18T07:00:00Z,0,0,0,0,0,0,0,0,0,0,10
2007-09-18T08:00:00Z,0,0,0,0,0,0,0,0,0,0,10
2007-09-18T09:00:00Z,0,0,0,0,0,0,0,0,0,0,10
2007-09-18T10:00:00Z,0,0,0,0,0,0,0,0,0,0,10
2007-09-18T11:00:00Z,0,0,0,0,0,0,0,0,0,0,10
2007-09-18T12:00:00Z,0,0,0,0,0,0,0,0,0,0,10
2007-09-18T13:00:00Z,0,0,0,0,0,0,0,0,0,0,10
2007-09-18T14:00:00Z,0,0,0,0,0,0,0,0,0,0,10
2007-09-18T15:00:00Z,0,0,0,0,0,0,0,0,0,0,10
2007-09-18T16:00:00Z,0,0,0,0,0,0,0,0,0,0,10
2007-09-18T17:00:00Z,0,0,0,0,0,0,0,0,0,0,10
2007-09-18T18:00:00Z,0,0,0,0,0,0,0,0,0,0,10
2007-09-18T19:00:00Z,0,0,0,0,0,0,0,0,0,0,10
2007-09-18T20:00:00Z,0,0,0,0,0,0,0,0,0,0,10
2007-09-18T21:00:00Z,0,0,0,0,0,0,0,0,0,0,10
2007-09-18T22:00:00Z,0,0,0,0,0,0,0,0,0,0,10
2007-09-18T23:00:00Z,0,0,0,0,0,0,0,0,0,0,10
2007-09-19T00:00:00Z,0,0,0,0,0,0,0,0,0,0,10
2007-09-19T01:00:00Z,0,0,0,0,0,0,0,0,0,0,10
2007-09-19T02:00:00Z,0,0,0,0,0,0,0,0,0,0,10
2007-09-19T03:00:00Z,0,0,0,0,0,0,0,0,0,0,10
2007-09-19T04:00:00Z,0,0,0,0,0,0,0,0,0,0,10
2007-09-19T05:00:00Z,0,0,0,0,0,0,0,0,0,0,10
2007-09-19T06:00:00Z,0,0,0,0,0,0,0,0,0,0,10
2007-09-19T07:00:00Z,0,0,0,0,0,0,0,0,0,0,10
2007-09-19T08:00:00Z,0,0,0,0,0,0,0,0,0,0,10
2007-09-19T09:00:00Z,0,0,0,0,0,0,0,0,0,0,10
2007-09-19T10:00:00Z,0,0,0,0,0,0,0,0,0,0,10
2007-09-19T11:00:00Z,0,0,0,0,0,0,0,0,0,0,10
2007-09-19T12:00:00Z,0,0,0,0,0,0,0,0,0,0,10
2007-09-19T13:00:00Z,0,0,0,0,0,0,0,0,0,0,10
2007-09-19T14:00:00Z,0,0,0,0,0,0,0,0,0,0,10
